player_id,name,ranking,weight,position,height,country_code,birthdate
p101231,Tobias Reinstadler,,,Middle-blocker,193,AT,6/20/2005
p101232,Jakob Sparber,,,Middle-blocker,,AT,6/22/2005
p101233,Rico Hupfauf,,,Outside Hitter,,AT,6/22/2006
p101234,Aaron Clemmens,,,Outside Hitter,183,BE,1/16/2006
p101235,Matthis Humblet,,,Setter,193,BE,9/7/2005
p101236,Martin Lechien,,,Libero,179,BE,6/16/2005
p101237,Daan Lemmens,,,Outside Hitter,180,BE,3/19/2006
p101238,Louis Philippart,,,Setter,184,BE,3/10/2005
p101239,Viktor Speltinckx,,,Middle-blocker,191,BE,5/30/2007
p10124,Dariusz Jałoza,,,Opposite,198,PL,11/16/1983
p101240,Giel Swenters,,,Outside Hitter,183,BE,3/18/2006
p101241,Lander Vantorre,,75,Outside Hitter,190,BE,8/5/2005
p101242,Dennis De Donder,,,Setter,178,BE,7/2/2006
p101243,Florian Haelewyn,,,Outside Hitter,189,BE,4/20/2005
p101244,Daan Hendrikx,,,Libero,177,BE,1/12/2006
p101245,Alexy Humblet,,,Outside Hitter,186,BE,9/7/2005
p101246,Ferre Roelens,,,Middle-blocker,197,BE,3/7/2005
p101247,Andre Stoliar,,,Setter,181,BE,6/12/2007
p101248,Daan Vermariën,,,Outside Hitter,181,BE,1/5/2007
p101249,Ioan Bozhilov,,,Outside Hitter,198,BG,10/20/2005
p10125,Rafał Gosik,,,Outside Hitter,192,PL,12/24/1984
p101250,Konstantin Chipev,,,Libero,182,BG,2/6/2006
p10126,Emil Siewiorek,,,Universal,190,PL,9/28/1984
p101261,Slavi Kofov,,,Libero,178,BG,6/25/2005
p101262,Kostadin Kozelov,,85,Middle-blocker,198,BG,7/4/2005
p101263,Daniel Mitsin,,,Setter,192,BG,5/18/2005
p101264,Tomislav Rusev,,,Middle-blocker,207,BG,8/11/2005
p101265,Aleksandar Shopov,,,Opposite,190,BG,3/31/2005
p101266,Viktor Tomov,,,Outside Hitter,191,BG,4/20/2005
p101267,Rangel Vitekov,,,Setter,185,BG,4/25/2005
p101268,Kristian Andreev,,,Outside Hitter,190,BG,4/23/2006
p101269,Lyubomir Atanasov,,,Libero,180,BG,1/21/2005
p10127,Michał Tomiałowicz,,,Outside Hitter,189,PL,1/1/1984
p101272,Nikolay Gerganov,,,Middle-blocker,190,BG,8/5/2005
p101273,Konstantin Kaloyanov,,,Outside Hitter,185,BG,2/25/2005
p101274,Svetoslav Bozhilov,,,Outside Hitter,190,BG,2/3/2005
p10128,Łukasz Tkacz,,,Opposite,198,PL,1/1/1984
p101281,Nils Berjaud,,75,Setter,190,FR,5/19/2005
p101282,Nathan Bonnard,,78,Outside Hitter,185,FR,9/14/2005
p101283,Valentin Brancier,,75,Outside Hitter,195,FR,5/31/2005
p101284,Samuel Cohen,,90,Outside Hitter,195,FR,11/11/2005
p101285,Nathan Cudeville,,,Libero,,FR,1/29/2005
p101287,Malick Diouf,,86,Outside Hitter,194,FR,3/16/2005
p101288,Matéo Figaro,,,Opposite,,FR,3/31/2005
p10129,Witold Słanina,,,Libero,179,PL,1/1/1984
p101290,Yann Laurencé,,81,Middle-blocker,198,FR,1/5/2006
p101291,Arthur Loubeyre,,64,Libero,183,FR,1/18/2006
p101293,Gwénolé Millour,,66,Libero,183,FR,4/1/2005
p101294,Tim Ponce-Akif,,,Outside Hitter,,FR,2/21/2005
p101295,Antoine Prigent,,80,Middle-blocker,200,FR,8/10/2005
p101297,Adrien Roure,,78,Outside Hitter,196,FR,3/6/2006
p101298,Terell Tchouassi,,86,Outside Hitter,193,FR,5/10/2005
p101299,Amir Tizi-Oualou,,,Setter,197,FR,12/31/2005
p1013,Mirko Radević,2478,90,Middle-blocker,202,RS,2/3/1987
p10130,Przemysław Duchnicki,,,Outside Hitter,187,PL,1/1/1984
p101300,Pierre Vander Gucht,,79,Middle-blocker,200,FR,5/4/2005
p101301,Lovro Situm,,,Outside Hitter,185,HR,9/26/2005
p101302,Ivan Omašić,,70,Outside Hitter,190,HR,12/25/2006
p101303,Lovro Sestak,,,Middle-blocker,189,HR,7/1/2005
p101304,Luka Nekić,,,Opposite,180,HR,9/3/2006
p101305,Kristijan Bečeheli,,,Libero,181,HR,7/11/2005
p101307,Andrija Zelić,,70,Libero,183,HR,10/6/2005
p101308,Toma Lokas,,,Middle-blocker,186,HR,5/16/2006
p101309,Marin Miše,,,Opposite,183,HR,7/24/2005
p10131,Marcin Przybysz,,,Middle-blocker,196,PL,1/1/1984
p101310,Niko Romić,,,Outside Hitter,185,HR,4/2/2005
p101314,Aleš Tláskal,,,Libero,170,,2/20/2006
p101315,štěpán Míček,,,Libero,168,,11/20/2005
p101316,Ondřej Matras,,,Setter,183,,5/17/2006
p101317,Martin Hilser,,,Setter,187,,11/14/2005
p101318,Adam Vitamvas,,,Setter,186,,7/8/2005
p101319,Matyáš Chromec,,,Setter,186,,2/21/2005
p10132,Franciszek Szanser,,,Middle-blocker,193,PL,1/1/1984
p101320,Michal Hager,,,Outside Hitter,189,,2/11/2005
p101321,David Westphal,,,Outside Hitter,196,,10/28/2005
p101322,Matyáš Pokorný,,,Setter,192,,11/27/2005
p101323,Filip Joza,,,Outside Hitter,191,,5/24/2005
p101325,Vojtěch Pitner,,,Outside Hitter,196,,1/19/2005
p101326,Lukáš Konečný,,,Outside Hitter,188,,6/14/2005
p101327,Oskar Palovčík,,,Outside Hitter,190,,11/8/2005
p101329,Tobiáš řehoř,,,Outside Hitter,193,,9/6/2005
p10133,Karol Węglicki,,,Outside Hitter,185,PL,1/1/1984
p101330,Max Janeček,,,Outside Hitter,187,,3/14/2005
p101331,Tomáš Brichta,,,Opposite,200,,1/10/2006
p101332,Zdeněk švaříček,,,Outside Hitter,187,,6/15/2005
p101333,David Obdržálek,,,Outside Hitter,197,,4/17/2005
p101334,Jan černý,,,Middle-blocker,206,,3/26/2005
p101335,Matyáš Bednařík,,,Middle-blocker,195,,5/4/2005
p101336,Adam Rous,,,Middle-blocker,198,,4/23/2006
p101339,Andris Vahula,,,Setter,182,EE,8/3/2005
p10134,Marcin Gąsior,,,Opposite,190,PL,1/1/1984
p101340,Simm-Marten Saadi,,,Middle-blocker,200,EE,8/31/2005
p101341,Kristjan Unt,,,Outside Hitter,189,EE,7/9/2005
p101342,Aleksander Sarapuu,,,Opposite,195,EE,10/12/2005
p101343,Marcos Toompuu,,,Middle-blocker,192,EE,7/16/2005
p101344,Hendrik Kose,,,Setter,180,EE,5/22/2006
p101345,Alex Laats,,,Opposite,197,EE,2/18/2005
p101346,Paul Maasal,,,Libero,173,EE,7/6/2006
p101347,Karl Läänaru,,,Libero,182,EE,7/26/2006
p101348,Ralf Aros,,,Outside Hitter,182,EE,9/12/2006
p101349,Mihkel Mustmaa,,,Libero,171,EE,3/7/2005
p10135,Jakub Dejewski,,,Middle-blocker,196,PL,1/1/1984
p101350,Jakob Maikalu,,,Setter,185,EE,7/7/2005
p101351,Lauri Sepp,,,Middle-blocker,198,EE,1/24/2006
p101352,Romet Eessaar,,,Opposite,192,EE,7/5/2005
p101353,Robin Puss,,,Middle-blocker,189,EE,7/11/2005
p101354,Joosep Kurik,,,Outside Hitter,199,EE,2/16/2007
p101355,Ron Teesaar,,,Middle-blocker,187,EE,9/23/2005
p101359,Arttu Ahonen,,,Middle-blocker,193,FI,5/4/2005
p10136,Artur Świerczek,,,Setter,184,PL,1/1/1984
p101360,Manu Asikanius,,,Libero,189,FI,7/19/2005
p101361,Boris Fiykov,,,Middle-blocker,192,FI,11/21/2005
p101362,Riku Hämäläinen,,,Setter,178,FI,1/8/2005
p101363,Alex Horn,,,Opposite,186,FI,4/19/2005
p101364,Henri Hynnä,,,Setter,187,FI,1/14/2005
p101366,Anton Kokki,,,Middle-blocker,194,FI,5/24/2005
p101369,Enrico Guglione,,,Outside Hitter,,IT,
p10137,Edward Górecki,,,Outside Hitter,195,PL,1/1/1984
p101371,Matti Köykkä,,,Middle-blocker,190,FI,7/1/2006
p101372,Paulus Kriikkula,,,Libero,175,FI,7/25/2005
p101373,Ville Kuukasjärvi,,,Setter,180,FI,5/2/2006
p101374,Joona Lahtinen,,,Middle-blocker,193,FI,11/8/2005
p101375,Noa Mäkeläinen,,,Libero,180,FI,3/6/2006
p101376,Aaro Paananen,,90,Opposite,211,FI,9/19/2005
p101377,Otto Parkkinen,,,Setter,188,FI,4/4/2006
p101378,Iiro Pollari,,,Outside Hitter,189,FI,1/16/2005
p101379,Samuel Salminen,,,Outside Hitter,191,FI,9/19/2005
p10138,Marek Ziarkowski,,,Opposite,191,PL,1/1/1984
p101382,Marcelo Bruno,,,Setter,,,
p101383,Alberto Dal Bianco,,,Libero,,IT,
p101384,Zviad Bulauri,,,Middle-blocker,184,GE,7/3/2006
p101385,Nikoloz Butkhashvili,,,Libero,167,GE,6/1/2006
p101386,Roin Dzneladze,,,Libero,180,GE,3/31/2006
p101387,Semen Karamanyan,,,Opposite,183,GE,9/16/2005
p101388,Lekso Kemashvili,,,Opposite,187,GE,12/8/2005
p101389,Gega Kervalidze,,,Outside Hitter,182,GE,5/13/2005
p10139,Maciej Grygier,,,Outside Hitter,197,PL,1/1/1984
p101390,Sergo Kukhianidze,,,Middle-blocker,187,GE,11/4/2005
p101391,Giorgi Kurashvili,,,Middle-blocker,184,GE,1/7/2005
p101392,Carlo Celledoni,,,Outside Hitter,,IT,
p101393,Beka Lobzhanidze,,,Outside Hitter,180,GE,7/23/2005
p101394,Artur Melkonyan,,,Setter,184,GE,7/28/2005
p101395,Giorgi Mikadze,,,Opposite,182,GE,1/19/2005
p101396,Iakobi Oniani,,,Middle-blocker,185,GE,11/16/2005
p101397,Tornike Tsitskishvili,,,Setter,185,GE,2/16/2005
p101398,Luka Uglava,,,Opposite,188,GE,1/29/2005
p101399,Misha Ulikhanov,,,Setter,174,GE,8/1/2005
p1014,Nemanja Jakovljević,3430,91,Outside Hitter,198,RS,11/6/1986
p10140,Marcin Budzisz,,,Middle-blocker,194,PL,1/1/1984
p101400,Andria Ulumbelashvili,,,Outside Hitter,190,GE,9/28/2006
p101401,David Asaturov,,,Libero,170,GE,12/24/2005
p101402,Eduard Sadagyan,,,Libero,165,GE,1/4/2005
p101403,Davit Venetski,,,Outside Hitter,181,GE,5/1/2007
p101404,Khasi Khalilovi,,,Middle-blocker,197,GE,3/21/2006
p101405,Rayan Graunar,,,Outside Hitter,,IT,
p101406,Sven Lehmann,,,,,DE,
p101407,Mika Ahmann,,70,Libero,180,DE,11/4/2005
p101408,Damian Baker,,,Middle-blocker,200,DE,8/3/2005
p101409,Fabio Bertea,,,Setter,184,DE,10/10/2005
p10141,Karol Jaworski,,,Libero,187,PL,1/1/1984
p101410,Neo Epple,,79,Outside Hitter,186,DE,10/31/2005
p101411,Florian Forschner,,,Outside Hitter,191,DE,3/14/2006
p101412,Tristan Fröbel,,,Opposite,204,DE,10/11/2005
p101413,Daniel Habermaas,,,Setter,186,DE,4/29/2005
p101414,Samuel Halm,,,Outside Hitter,190,DE,5/31/2005
p101415,Luca Jendrics,,,Outside Hitter,192,DE,5/27/2005
p101416,Benjamin Kirsch,,,Middle-blocker,203,DE,4/3/2006
p101417,Emil Kreike,,,Middle-blocker,198,DE,11/30/2005
p101418,Dominik Marjanovic,,,Middle-blocker,194,DE,12/16/2005
p101419,Tobias Müller,,,Outside Hitter,196,DE,4/21/2005
p10142,Marek Zawadzki,,,Opposite,198,PL,1/1/1984
p101420,Raphael Noz,,,Outside Hitter,194,DE,1/21/2005
p101421,Jantos Ritter,,,Setter,192,DE,1/18/2005
p101422,Ole Sackermann,,,Outside Hitter,202,DE,1/29/2006
p101423,Tjark Saß,,,Outside Hitter,188,DE,4/7/2005
p101424,Ian Schein,,,Outside Hitter,198,DE,3/6/2005
p101425,Tim Türpe,,,Libero,176,DE,7/28/2005
p101426,Arthur Wehner,,,Setter,196,DE,5/25/2005
p101427,Andrea Foroni,,,Setter,,IT,
p101428,Moritz Wöls,,,Outside Hitter,192,DE,8/19/2005
p101429,Benjamin Duranovic,,99,Outside Hitter,195,DE,6/20/2003
p10143,Rafał Terlecki,,,Middle-blocker,191,PL,1/1/1984
p101432,Yuval Chansky,,,Setter,,IL,4/22/2007
p101433,Yonatan Fischer,,,Libero,,IL,5/25/2005
p101434,Noam Chibotario,,,Outside Hitter,,IL,4/6/2005
p101435,Mor Marthen,,,Outside Hitter,,IL,4/3/2006
p101436,Ilay Shalev-Setzemsky,,,Setter,184,IL,12/16/2005
p101437,Yuval Talmor,,,Setter,,IL,4/27/2005
p101438,Yoav Gardi,,,Opposite,,IL,2/2/2007
p101439,Ami Davidson,,,Outside Hitter,,IL,10/17/2005
p10144,Łukasz Stanisławski,,,Outside Hitter,191,PL,1/1/1984
p101440,Ari Horovitz,,,Outside Hitter,,IL,1/22/2006
p101441,Yam Sahar Patishi,,,Outside Hitter,,IL,1/16/2005
p101442,Jonathan Lidor,,,Middle-blocker,,IL,1/1/2005
p101443,Liron Talmor,,,Outside Hitter,,IL,4/27/2005
p101444,Ravid Alfasi,,,Outside Hitter,,IL,3/17/2005
p101445,Chourb Spagnolli,,,Setter,188,IT,8/31/2005
p101446,Filippo Melonari,,,Setter,183,IT,1/27/2005
p101447,Germano Latella,,,Outside Hitter,187,IT,2/5/2005
p101448,Nicola Agapitos,,,Outside Hitter,200,IT,5/9/2005
p101449,Marco Fedrici,,,Outside Hitter,195,IT,8/18/2006
p10145,Paweł Kapusta,,,Middle-blocker,196,PL,1/1/1984
p101450,Alberto Montini,,,Outside Hitter,194,IT,7/12/2005
p101451,Giacomo Russo,,,Middle-blocker,207,IT,3/25/2005
p101452,Marco Valbusa,,,Middle-blocker,194,IT,10/6/2005
p101453,Francesco Giacomini,,,Middle-blocker,199,IT,1/8/2005
p101454,Mattia Filippelli,,,Middle-blocker,196,IT,9/29/2005
p101455,Samuele Del Mastio,,,Libero,182,IT,1/2/2005
p101457,Girts Martinsons,,91,Outside Hitter,203,LV,5/7/1978
p101458,Ralfs āboliņš,,,Opposite,194,LV,5/6/2005
p101459,Edvards Apsītis,,,Outside Hitter,187,LV,2/18/2005
p10146,Piotr Migdał,,,Middle-blocker,192,PL,1/1/1984
p101460,Fēlikss Cīrulis,,,Opposite,188,LV,11/14/2005
p101461,ņikita Dimitrijevs,,,Middle-blocker,190,LV,6/26/2006
p101462,Ernests Gūtmanis,,,Libero,182,LV,6/2/2005
p101463,Kristofers Kļaviņš,,76,Setter,189,LV,9/6/2005
p101464,Gabriēls Kokins,,,Outside Hitter,188,LV,5/9/2005
p101465,Krišs Liepiņš,,,Setter,183,LV,7/19/2005
p101466,Rihards Lindbergs,,,Outside Hitter,186,LV,5/20/2005
p101467,Roberts Lindbergs,,,Libero,181,LV,5/20/2005
p101468,Marats Selivanovs,,,Middle-blocker,195,LV,1/23/2005
p101469,Ralfs Kļaviņš,,,Setter,187,LV,11/8/2005
p10147,Nikola Milicevic,,,Outside Hitter,195,RS,1/1/1984
p101472,Stanisław Chaciński,,,Outside Hitter,201,PL,2/14/2005
p101474,Jakub Chmura,,,Setter,194,PL,8/31/2005
p101475,Stanisław Dróżdż,,,Outside Hitter,200,PL,11/30/2005
p101476,Wiktor Gołębski,,,Middle-blocker,201,PL,4/24/2005
p101477,Mateusz Jańczyk,,,Outside Hitter,190,PL,4/28/2005
p101478,Aleksander Nowik,,,Outside Hitter,201,PL,4/28/2006
p101479,Maciej Pacholski,,,Outside Hitter,199,PL,9/19/2006
p10148,Janusz Suchenek,,,Outside Hitter,185,PL,1/1/1984
p101480,Szymon Patecki,,,Opposite,199,PL,4/4/2005
p101481,Bartłomiej Potrykus,,83,Outside Hitter,194,PL,1/5/2005
p101482,Wiktor Przybyłek,,,Middle-blocker,200,PL,1/16/2005
p101483,Adam Rajchelt,,,Setter,187,PL,5/31/2005
p101484,Igor Rybak,,,Opposite,194,PL,3/9/2005
p101485,Kacper Strycharz,,,Opposite,189,PL,6/12/2005
p101486,Mateusz Szpernalowski,,,Setter,190,PL,2/11/2005
p101487,Mateusz Taczała,,,Middle-blocker,201,PL,6/27/2005
p101488,Filip Toma,,,Outside Hitter,186,PL,4/18/2005
p101489,Kamil Urbańczyk,,,Middle-blocker,202,PL,2/8/2005
p10149,Łukasz Motyka,,,Setter,180,PL,6/30/1984
p101490,Szymon Wacławik,,,Libero,188,PL,1/12/2005
p101491,Marcel Kapuściński,,,Setter,186,PL,10/25/2005
p101492,Alexander Iheanacho,,,Opposite,201,PL,10/16/2005
p101493,Mikołaj Kobyliński,,,Setter,193,PL,1/23/2005
p101494,Artur Brzostowicz,,80,Outside Hitter,195,PL,5/31/2005
p101498,Christian Balog,,,Libero,173,RO,8/10/2006
p101499,Cătălin Catinean,,60,Libero,175,RO,9/27/2005
p1015,Nemanja Petrić TOP 500,249,86,Outside Hitter,202,RS,7/28/1987
p10150,Mateusz Krawczyk,,,Middle-blocker,200,PL,1/1/1984
p101500,Sebastian Codorean,,,Outside Hitter,193,RO,9/6/2005
p101501,Alexandru Dinu,,,Setter,186,RO,2/16/2005
p101502,Ionuț Rebrișorean,,,Outside Hitter,186,RO,4/8/2005
p101503,șerban Stinea,,,Middle-blocker,195,RO,7/28/2006
p101504,Stefan Turcanu,,,Setter,,RO,4/4/2006
p101505,Claudiu Urian,,,Setter,183,RO,2/10/2005
p101506,Cezar Abraham,,,Middle-blocker,195,RO,1/1/2006
p101507,David Aciobăniței,,,Opposite,192,RO,2/16/2006
p101508,Alin Baja,,,Setter,,RO,1/26/2005
p101509,Antonio Balog,,,Middle-blocker,,RO,1/15/2006
p10151,Marcin Dużyński,,,Middle-blocker,200,PL,1/1/1984
p101510,Rareș Grosos,,,Libero,,RO,10/11/2005
p101511,Andrei Munteanu,,,Setter,,RO,8/6/2006
p101512,Dragoș Pavel,,,Outside Hitter,186,RO,1/5/2005
p101513,Iustin Pavel,,,Outside Hitter,,RO,4/21/2005
p101514,Stefan Pițigoi,,,Setter,,RO,12/19/2005
p101516,Andrei Ungureanu,,,Middle-blocker,,RO,6/7/2005
p101517,Liviu Cătălin,,,Libero,182,RO,3/23/2007
p101518,Patrick Verdes,,,Libero,,RO,7/13/2007
p101519,Petru Radu,,,Setter,182,RO,6/6/2006
p10152,Michał Kościelniak,,,Opposite,194,PL,1/1/1984
p101523,Ivan Belyi,,,Middle-blocker,203,RU,7/24/2005
p101524,Denis Demin,,,Opposite,192,RU,3/22/2005
p101525,Artem Kuznetsov,,,Middle-blocker,203,RU,3/8/2005
p101526,Fedor Mishakin,,,Opposite,195,RU,3/19/2005
p101527,Daniil Nazarov,,,Middle-blocker,202,RU,6/20/2005
p101528,Dmitrii Strapolov,,,Middle-blocker,202,RU,6/29/2006
p101529,Nikita Tauber,,,Outside Hitter,195,RU,1/26/2006
p10153,Michał Piszczyk,,,Middle-blocker,195,PL,1/1/1984
p101530,Stanislav Tripakin,,,Middle-blocker,202,RU,6/12/2005
p101531,Maksim Vylkov,,,Libero,188,RU,2/9/2006
p101532,Oleg Andriianov,,,Outside Hitter,194,RU,3/6/2005
p101533,Andrey Gulyaev,,,Libero,190,RU,6/8/2006
p101534,Pavel Storozhenko,,,Middle-blocker,206,RU,1/10/2006
p101535,Ilya Ivanov,,,Setter,195,RU,2/8/2006
p101536,Svyatoslav Medvedev,,,Opposite,198,RU,2/4/2005
p101537,Dmitrii Shvets,,,Outside Hitter,195,RU,4/6/2005
p101538,Vuk Anđelković,,70,Outside Hitter,194,RS,1/13/2007
p101539,Maksim Gavrilović,,,Outside Hitter,,RS,10/26/2005
p10154,Piotr Skubek,,,Outside Hitter,183,PL,1/1/1984
p101540,Veljko Jovanović,,,Middle-blocker,,RS,7/23/2005
p101541,Zijad Mehović,,,Opposite,,RS,1/6/2005
p101542,Nikola Petrović,,,Setter,,RS,1/17/2005
p101543,Petar Puaca,,,Middle-blocker,,RS,4/28/2005
p101544,Marko Milićević,,,Outside Hitter,201,RS,9/10/2005
p101545,Marko Jurić,,,Libero,,RS,6/21/2007
p101546,Matija Kostić,,,Outside Hitter,,RS,8/14/2005
p101547,Petar Radić,,,Outside Hitter,,RS,8/12/2005
p101548,Nikola Stanojević,,80,Outside Hitter,192,RS,7/13/2006
p10155,Artur Baca,,,Setter,195,PL,1/1/1984
p101552,Luka Blažević,,,Setter,181,SI,5/19/2005
p101553,Gregor Frece,,,Opposite,190,SI,11/7/2005
p101554,Jan Popovič,,,Setter,178,SI,2/11/2005
p101555,Klemen Gnamuš,,,Outside Hitter,186,SI,6/2/2005
p101556,Miha Kosanc,,,Outside Hitter,193,SI,4/7/2005
p101557,Jakob Podbregar,,,Outside Hitter,193,SI,12/16/2005
p101558,Mirnel Tunanović,,,Libero,183,SI,2/10/2005
p101559,Vid Suhadolnik,,,Middle-blocker,195,SI,4/21/2005
p10156,Adam Łukasik,,,Outside Hitter,194,PL,1/1/1984
p101560,Nik Legen,,,Middle-blocker,197,SI,12/15/2005
p101561,Urban Rajnar,,,Middle-blocker,193,SI,2/16/2006
p101562,Jošt Purgar,,,Setter,184,SI,2/27/2006
p101563,Alberto Barato Lindo,,,Setter,,ES,5/21/2005
p101564,Carlos Sánchez Gómez,,,Setter,180,ES,3/23/2006
p101565,Rafael Cabañas Aparicio,,,Middle-blocker,,ES,7/20/2005
p101566,Hugo Marzo Suárez,,,Libero,174,ES,6/17/2005
p101567,Héctor Barro Moya,,,Middle-blocker,196,ES,8/8/2005
p101568,Alejandro Amigo Seoane,,,Outside Hitter,187,ES,5/4/2005
p101569,Javier Yuste Amate,,,Outside Hitter,184,ES,5/12/2005
p10157,Piotr Kacperski,,,Opposite,195,PL,1/16/1984
p101570,Yoel Ramos Marin,,,Middle-blocker,189,ES,10/11/2006
p101571,Erik Deutscher Guirado,,,Middle-blocker,195,ES,1/27/2005
p101572,Hugo Marín García,,,Setter,,ES,1/14/2006
p101573,Bruno Vos Santos,,,Setter,183,ES,11/27/2005
p101574,Alejandro Rodríguez Mejías,,,Outside Hitter,187,ES,12/30/2005
p101575,Stevan Horn,,,Outside Hitter,,RS,
p101576,Juan Manuel Martí Ramos,,,Outside Hitter,187,ES,1/22/2005
p101577,Darío Vizcaino Medina,,,Setter,,ES,8/8/2005
p101578,Parash Sharma,,57,Libero,173,NP,4/5/2004
p101579,Tijn Besselink,,,Outside Hitter,189,NL,7/18/2005
p10158,Przemysław Surmacz,,,Libero,182,PL,1/19/1984
p101580,Cas Van Dijk,,,Opposite,186,NL,5/14/2005
p101581,Elwin Oskam,,,Outside Hitter,197,NL,3/24/2005
p101582,Job Veerman,,,Middle-blocker,199,NL,1/19/2005
p101584,Niels Van Gendt,,,Outside Hitter,168,NL,2/10/2006
p101585,Yannick Verberne,,,Opposite,204,NL,11/13/2005
p101586,Ayhan Can Firat,,,Outside Hitter,164,,11/24/2006
p101587,Benjamin Koch,,,Outside Hitter,175,NL,11/28/2005
p101588,Jesse Latuhihin,,,Setter,175,NL,1/18/2006
p101589,Mats Wiegers,,,Outside Hitter,175,NL,4/28/2006
p10159,Michał Doliński,,,Setter,192,PL,1/22/1984
p101590,Sem Berendsen,,,Setter,181,NL,7/13/2006
p101591,Sem Clement,,,Outside Hitter,191,NL,7/3/2005
p101592,Ties Dankert,,,Setter,194,NL,12/13/2005
p101593,Ward Van der Sluijs,,,Outside Hitter,179,NL,6/4/2007
p101594,Yoran Koezema,,,Outside Hitter,196,NL,10/28/2005
p101595,Chiel Mecklenfeld,,,Setter,191,NL,7/11/2005
p101597,Boyan Halmingh,,,Outside Hitter,179,NL,7/28/2005
p101598,Thijs Runhaar,,,Outside Hitter,178,NL,11/25/2005
p101599,Koen Sanders,,,Outside Hitter,180,NL,5/31/2005
p1016,Nemanja Stevanović,3007,82,Outside Hitter,190,RS,6/8/1989
p10160,Rafał Cimochowski,,,Outside Hitter,196,PL,1/23/1984
p101600,Max Venema,,,Opposite,180,NL,3/16/2006
p101601,Merijn Van Dijk,,,Middle-blocker,188,NL,9/22/2005
p101602,Jens Van Houten,,,Outside Hitter,188,NL,2/14/2005
p101603,Thom Van der Ent,,,Middle-blocker,214,NL,3/24/2005
p101607,Arda Uçar,,,Setter,188,TR,5/30/2005
p101608,Mehmet Buğra Taşören,,85,Outside Hitter,198,TR,3/1/2005
p101609,Uğur Mutlu,,83,Setter,198,TR,2/3/2006
p10161,Arkadiusz Olejniczak,6753,,Outside Hitter,191,PL,1/30/1984
p101610,Berat Taha Massa,,72,Outside Hitter,187,TR,3/20/2005
p101611,Eray Kaya,,86,Outside Hitter,196,TR,3/7/2005
p101612,Muharrem Kurtuluş,,90,Opposite,199,TR,10/15/2005
p101613,Seyit Baysali,,90,Middle-blocker,201,TR,1/1/2006
p101614,Selim Yıldız,,80,Middle-blocker,203,TR,3/11/2006
p101615,Tuğrul Mansur Düzce,,,Libero,188,TR,4/22/2005
p101616,öner özkıyımcı,,,Outside Hitter,191,TR,1/3/2005
p101617,Cengiz Taşkın,,92,Opposite,198,TR,2/14/2005
p101618,Kadir Kaplanli,,,Libero,180,TR,2/19/2005
p101619,Mert Cuci,,105,Middle-blocker,202,TR,8/10/2005
p10162,Łukasz Olejniczak,,,Outside Hitter,191,PL,1/30/1984
p101620,Emir Erden,,,Outside Hitter,187,TR,1/19/2006
p101621,Efe Savaşçı,,,Opposite,196,TR,1/19/2005
p101622,Utkan Sarica,,,Libero,175,TR,2/17/2005
p101623,Mehmet Yılmaz,,100,Middle-blocker,200,TR,10/30/2005
p101624,Alperen Pekçetin,,,Opposite,195,TR,1/4/2006
p101625,Hasan Demirci,,,Outside Hitter,192,TR,5/2/2006
p101626,Yusuf Ismail Deniz,,91,Outside Hitter,196,TR,10/26/2005
p101627,Ihsan Balcı,,65,Setter,182,TR,1/20/2005
p101629,Illia Derenko,,,Middle-blocker,189,UA,8/2/2005
p10163,Łukasz Staniewski,,,Middle-blocker,199,PL,2/9/1984
p101630,Mykola Dzhul,,,Libero,180,UA,3/4/2005
p101631,Yurii Halushchak,,,Outside Hitter,186,UA,2/7/2005
p101632,Oleksii Ivchuk,,68,Outside Hitter,186,UA,1/5/2005
p101633,Vitalii Kravchenko,,,Outside Hitter,187,UA,5/10/2005
p101634,Bohdan Romaniuk,,,Middle-blocker,193,UA,2/24/2005
p101635,Anatolii Shelvakh,,,Setter,192,UA,3/15/2005
p101636,Yaroslav Yermolov,,,Setter,185,UA,8/5/2005
p101637,Myroslav Dudnyk,,,Opposite,194,UA,1/8/2005
p101638,Nazarii Kharytonov,,,Setter,190,UA,4/29/2005
p101639,Vsevolod Khorolenko,,,Middle-blocker,190,UA,3/11/2005
p10164,Krzysztof Kużdżał,,,Setter,187,PL,3/11/1984
p101640,Andrii Chelenyak,,,Middle-blocker,196,UA,1/2/2005
p101641,Mykyta Shapovalov,,,Opposite,195,UA,1/25/2005
p101642,Ihor Shchavinskiy,,,Middle-blocker,198,UA,8/1/2006
p101643,Eduard Shteryk,,,Middle-blocker,196,UA,6/3/2005
p101644,Roman Kanaiev,,,Outside Hitter,187,UA,2/15/2005
p101645,Myroslav Tkachuk,,77,Opposite,191,UA,12/1/2005
p101646,Denys Dehtiarov,,,Outside Hitter,187,UA,6/24/2005
p101647,Dmytro Poberezhnyk,,,Opposite,182,UA,6/23/2005
p101648,Yaroslav Horobets,,84,Outside Hitter,193,UA,1/20/2005
p101649,Dmytro Shcherbynskyi,,,Outside Hitter,186,UA,7/17/2005
p10165,Jarosław Tepling,,,Middle-blocker,207,PL,3/11/1984
p101650,Hlieb Matsukhov,,,Outside Hitter,187,UA,8/18/2005
p101651,Artem Zelinskyi,,81,Setter,182,UA,6/25/2005
p101652,Mykola Kuts,,,Middle-blocker,201,UA,5/17/2006
p101653,Serhii Tsitrinel,,,Middle-blocker,186,UA,4/14/2005
